0.0639,Max partial charge (Qmax)
-0.1561,Min partial charge (Qmin)
0.22,Polarity parameter (Qmax-Qmin)
0.1203,Polarity parameter / square distance
5.2823,Topographic electronic index (all pairs) [Zefirov's PC]
1.9938,Topographic electronic index (all bonds) [Zefirov's PC]
810.2505,TMSA Total molecular surface area [Zefirov's PC]
604.5328,PPSA-1 Partial positive surface area [Zefirov's PC]
205.7177,PNSA-1 Partial negative surface area [Zefirov's PC]
398.8151,DPSA-1 Difference in CPSAs (PPSA1-PNSA1) [Zefirov's PC]
0.7461,FPSA-1 Fractional PPSA (PPSA-1/TMSA) [Zefirov's PC]
0.2539,FNSA-1 Fractional PNSA (PNSA-1/TMSA) [Zefirov's PC]
489.823,WPSA-1 Weighted PPSA (PPSA1*TMSA/1000) [Zefirov's PC]
166.6829,WNSA-1 Weighted PNSA (PNSA1*TMSA/1000) [Zefirov's PC]
538.6268,PPSA-2 Total charge weighted PPSA [Zefirov's PC]
-183.2904,PNSA-2 Total charge weighted PNSA [Zefirov's PC]
721.9172,DPSA-2 Difference in CPSAs (PPSA2-PNSA2) [Zefirov's PC]
0.6648,FPSA-2 Fractional PPSA (PPSA-2/TMSA) [Zefirov's PC]
-0.2262,FNSA-2 Fractional PNSA (PNSA-2/TMSA) [Zefirov's PC]
436.4226,WPSA-2 Weighted PPSA (PPSA2*TMSA/1000) [Zefirov's PC]
-148.5112,WNSA-2 Weighted PNSA (PNSA2*TMSA/1000) [Zefirov's PC]
13.9667,PPSA-3 Atomic charge weighted PPSA [Zefirov's PC]
-13.5666,PNSA-3 Atomic charge weighted PNSA [Zefirov's PC]
27.5333,DPSA-3 Difference in CPSAs (PPSA3-PNSA3) [Zefirov's PC]
0.0172,FPSA-3 Fractional PPSA (PPSA-3/TMSA) [Zefirov's PC]
-0.0167,FNSA-3 Fractional PNSA (PNSA-3/TMSA) [Zefirov's PC]
11.3165,WPSA-3 Weighted PPSA (PPSA3*TMSA/1000) [Zefirov's PC]
-10.9923,WNSA-3 Weighted PNSA (PNSA3*TMSA/1000) [Zefirov's PC]
0.0718,RPCG Relative positive charge (QMPOS/QTPLUS) [Zefirov's PC]
0.3515,RPCS Relative positive charged SA (SAMPOS*RPCG) [Zefirov's PC]
0.1752,RNCG Relative negative charge (QMNEG/QTMINUS) [Zefirov's PC]
7.1213,RNCS Relative negative charged SA (SAMNEG*RNCG) [Zefirov's PC]
  0.0000e+00 ,HDSA H-donors surface area [Zefirov's PC]
  0.0000e+00 ,FHDSA Fractional HDSA (HDSA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HASA H-acceptors surface area [Zefirov's PC]
  0.0000e+00 ,FHASA Fractional HASA (HASA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HBSA H-bonding surface area [Zefirov's PC]
  0.0000e+00 ,FHBSA Fractional HBSA (HBSA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HDCA H-donors charged surface area [Zefirov's PC]
  0.0000e+00 ,FHDCA Fractional HDCA (HDCA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HACA H-acceptors charged surface area [Zefirov's PC]
  0.0000e+00 ,FHACA Fractional HACA (HACA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HBCA H-bonding charged surface area [Zefirov's PC]
  0.0000e+00 ,FHBCA Fractional HBSA (HBSA/TMSA) [Zefirov's PC]
5,"min(#HA, #HD) [Zefirov's PC]"
5,count of H-acceptor sites [Zefirov's PC]
25,count of H-donors sites [Zefirov's PC]
100.6743,HA dependent HDSA-1 [Zefirov's PC]
0.1243,HA dependent HDSA-1/TMSA [Zefirov's PC]
22.2517,HA dependent HDSA-2 [Zefirov's PC]
0.0275,HA dependent HDSA-2/TMSA [Zefirov's PC]
0.7817,HA dependent HDSA-2/SQRT(TMSA) [Zefirov's PC]
3.708,HA dependent HDCA-1 [Zefirov's PC]
  4.5764e-03 ,HA dependent HDCA-1/TMSA [Zefirov's PC]
0.8006,HA dependent HDCA-2 [Zefirov's PC]
  9.8806e-04 ,HA dependent HDCA-2/TMSA [Zefirov's PC]
0.0281,HA dependent HDCA-2/SQRT(TMSA) [Zefirov's PC]
88.4689,HASA-1 [Zefirov's PC]
0.1092,HASA-1/TMSA [Zefirov's PC]
15.7118,HASA-2 [Zefirov's PC]
0.0194,HASA-2/TMSA [Zefirov's PC]
0.552,HASA-2/SQRT(TMSA) [Zefirov's PC]
6.1114,HACA-1 [Zefirov's PC]
  7.5426e-03 ,HACA-1/TMSA [Zefirov's PC]
1.2579,HACA-2 [Zefirov's PC]
  1.5524e-03 ,HACA-2/TMSA [Zefirov's PC]
0.0442,HACA-2/SQRT(TMSA) [Zefirov's PC]
99.2881,Final heat of formation
1.5275,Final heat of formation / # of atoms
89,No. of occupied electronic levels
1.3692,No. of occupied electronic levels / # of atoms
-8.9888,HOMO-1 energy
-8.4988,HOMO energy
-0.7573,LUMO energy
-0.0536,LUMO+1 energy
7.7415,HOMO - LUMO energy gap
  4.3428e-05 ,Min nucleoph. react. index for a F atom
  4.3428e-05 ,Max nucleoph. react. index for a F atom
  4.3428e-05 ,Avg nucleoph. react. index for a F atom
  1.8202e-06 ,Min nucleoph. react. index for a C atom
0.0161,Max nucleoph. react. index for a C atom
  2.9605e-03 ,Avg nucleoph. react. index for a C atom
  4.7911e-08 ,Min nucleoph. react. index for a N atom
0.0152,Max nucleoph. react. index for a N atom
  3.2610e-03 ,Avg nucleoph. react. index for a N atom
  6.9113e-04 ,Min electroph. react. index for a F atom
  6.9113e-04 ,Max electroph. react. index for a F atom
  6.9113e-04 ,Avg electroph. react. index for a F atom
  2.4407e-07 ,Min electroph. react. index for a C atom
0.0187,Max electroph. react. index for a C atom
  3.4724e-03 ,Avg electroph. react. index for a C atom
  1.5279e-07 ,Min electroph. react. index for a N atom
  4.8615e-03 ,Max electroph. react. index for a N atom
  1.3103e-03 ,Avg electroph. react. index for a N atom
 -1.4825e-04 ,Min 1-electron react. index for a F atom
 -1.4825e-04 ,Max 1-electron react. index for a F atom
 -1.4825e-04 ,Avg 1-electron react. index for a F atom
-0.0125,Min 1-electron react. index for a C atom
0.0151,Max 1-electron react. index for a C atom
  2.6413e-05 ,Avg 1-electron react. index for a C atom
 -2.7413e-03 ,Min 1-electron react. index for a N atom
  1.7566e-03 ,Max 1-electron react. index for a N atom
 -1.1251e-05 ,Avg 1-electron react. index for a N atom
-0.0909,Max net atomic charge for a F atom
-0.0909,Min net atomic charge for a F atom
0.132,Max net atomic charge for a C atom
-0.2109,Min net atomic charge for a C atom
-0.0313,Max net atomic charge for a N atom
-0.3484,Min net atomic charge for a N atom
0.1667,Max net atomic charge for a H atom
0.059,Min net atomic charge for a H atom
0.1667,Max net atomic charge
-0.3484,Min net atomic charge
6.381,Tot point-charge comp. of the molecular dipole
1.815,Tot hybridization comp. of the molecular dipole
7.367,Tot dipole of the molecule
0.1161,Image of the Onsager-Kirkwood solvation energy
809.2717,TMSA Total molecular surface area [Quantum-Chemical PC]
541.6379,PPSA-1 Partial positive surface area [Quantum-Chemical PC]
267.6339,PNSA-1 Partial negative surface area [Quantum-Chemical PC]
274.004,DPSA-1 Difference in CPSAs (PPSA1-PNSA1) [Quantum-Chemical PC]
0.6693,FPSA-1 Fractional PPSA (PPSA-1/TMSA) [Quantum-Chemical PC]
0.3307,FNSA-1 Fractional PNSA (PNSA-1/TMSA) [Quantum-Chemical PC]
438.3322,WPSA-1 Weighted PPSA (PPSA1*TMSA/1000) [Quantum-Chemical PC]
216.5885,WNSA-1 Weighted PNSA (PNSA1*TMSA/1000) [Quantum-Chemical PC]
  1.8343e+03 ,PPSA-2 Total charge weighted PPSA [Quantum-Chemical PC]
-906.5026,PNSA-2 Total charge weighted PNSA [Quantum-Chemical PC]
  2.7408e+03 ,DPSA-2 Difference in CPSAs (PPSA2-PNSA2) [Quantum-Chemical PC]
2.2666,FPSA-2 Fractional PPSA (PPSA-2/TMSA) [Quantum-Chemical PC]
-1.1201,FNSA-2 Fractional PNSA (PNSA-2/TMSA) [Quantum-Chemical PC]
  1.4844e+03 ,WPSA-2 Weighted PPSA (PPSA2*TMSA/1000) [Quantum-Chemical PC]
-733.6069,WNSA-2 Weighted PNSA (PNSA2*TMSA/1000) [Quantum-Chemical PC]
56.3798,PPSA-3 Atomic charge weighted PPSA [Quantum-Chemical PC]
-25.0122,PNSA-3 Atomic charge weighted PNSA [Quantum-Chemical PC]
81.392,DPSA-3 Difference in CPSAs (PPSA3-PNSA3) [Quantum-Chemical PC]
0.0697,FPSA-3 Fractional PPSA (PPSA-3/TMSA) [Quantum-Chemical PC]
-0.0309,FNSA-3 Fractional PNSA (PNSA-3/TMSA) [Quantum-Chemical PC]
45.6266,WPSA-3 Weighted PPSA (PPSA3*TMSA/1000) [Quantum-Chemical PC]
-20.2417,WNSA-3 Weighted PNSA (PNSA3*TMSA/1000) [Quantum-Chemical PC]
0.0492,RPCG Relative positive charge (QMPOS/QTPLUS) [Quantum-Chemical PC]
0.4228,RPCS Relative positive charged SA (SAMPOS*RPCG) [Quantum-Chemical PC]
0.1029,RNCG Relative negative charge (QMNEG/QTMINUS) [Quantum-Chemical PC]
0.9394,RNCS Relative negative charged SA (SAMNEG*RNCG) [Quantum-Chemical PC]
  0.0000e+00 ,HDSA H-donors surface area [Quantum-Chemical PC]
  0.0000e+00 ,FHDSA Fractional HDSA (HDSA/TMSA) [Quantum-Chemical PC]
  0.0000e+00 ,HASA H-acceptors surface area [Quantum-Chemical PC]
  0.0000e+00 ,FHASA Fractional HASA (HASA/TMSA) [Quantum-Chemical PC]
  0.0000e+00 ,HBSA H-bonding surface area [Quantum-Chemical PC]
  0.0000e+00 ,FHBSA Fractional HBSA (HBSA/TMSA) [Quantum-Chemical PC]
  0.0000e+00 ,HDCA H-donors charged surface area [Quantum-Chemical PC]
  0.0000e+00 ,FHDCA Fractional HDCA (HDCA/TMSA) [Quantum-Chemical PC]
  0.0000e+00 ,HACA H-acceptors charged surface area [Quantum-Chemical PC]
  0.0000e+00 ,FHACA Fractional HACA (HACA/TMSA) [Quantum-Chemical PC]
  0.0000e+00 ,HBCA H-bonding charged surface area [Quantum-Chemical PC]
  0.0000e+00 ,FHBCA Fractional HBSA (HBSA/TMSA) [Quantum-Chemical PC]
5,"min(#HA, #HD) [Quantum-Chemical PC]"
5,count of H-acceptor sites [Quantum-Chemical PC]
23,count of H-donors sites [Quantum-Chemical PC]
87.7918,HA dependent HDSA-1 [Quantum-Chemical PC]
0.1085,HA dependent HDSA-1/TMSA [Quantum-Chemical PC]
20.2945,HA dependent HDSA-2 [Quantum-Chemical PC]
0.0251,HA dependent HDSA-2/TMSA [Quantum-Chemical PC]
0.7134,HA dependent HDSA-2/SQRT(TMSA) [Quantum-Chemical PC]
11.334,HA dependent HDCA-1 [Quantum-Chemical PC]
0.014,HA dependent HDCA-1/TMSA [Quantum-Chemical PC]
2.5457,HA dependent HDCA-2 [Quantum-Chemical PC]
  3.1457e-03 ,HA dependent HDCA-2/TMSA [Quantum-Chemical PC]
0.0895,HA dependent HDCA-2/SQRT(TMSA) [Quantum-Chemical PC]
88.3833,HASA-1 [Quantum-Chemical PC]
0.1092,HASA-1/TMSA [Quantum-Chemical PC]
15.7113,HASA-2 [Quantum-Chemical PC]
0.0194,HASA-2/TMSA [Quantum-Chemical PC]
0.5523,HASA-2/SQRT(TMSA) [Quantum-Chemical PC]
7.1769,HACA-1 [Quantum-Chemical PC]
  8.8684e-03 ,HACA-1/TMSA [Quantum-Chemical PC]
1.8958,HACA-2 [Quantum-Chemical PC]
  2.3426e-03 ,HACA-2/TMSA [Quantum-Chemical PC]
0.0666,HACA-2/SQRT(TMSA) [Quantum-Chemical PC]
0.7972,Min atomic orbital electronic population
1.9286,Max atomic orbital electronic population
0.974,Max SIGMA-SIGMA bond order
0.0214,Max SIGMA-PI bond order
1.9138,Max PI-PI bond order
2.1301,Max bonding contribution of a MO
-2.1617,Max antibonding contribution of a MO
1.1618,Min valency of a F atom
1.1618,Max valency of a F atom
1.1618,Avg valency of a F atom
1.0303,Min (>0.1) bond order of a F atom
1.0303,Max bond order of a F atom
1.0303,Avg bond order of a F atom
3.8739,Min valency of a C atom
3.9511,Max valency of a C atom
3.9278,Avg valency of a C atom
0.1003,Min (>0.1) bond order of a C atom
2.8851,Max bond order of a C atom
1.0239,Avg bond order of a C atom
2.9603,Min valency of a N atom
3.4363,Max valency of a N atom
3.093,Avg valency of a N atom
0.931,Min (>0.1) bond order of a N atom
2.8851,Max bond order of a N atom
1.228,Avg bond order of a N atom
0.9722,Min valency of a H atom
0.9965,Max valency of a H atom
0.9876,Avg valency of a H atom
0.9285,Min (>0.1) bond order of a H atom
0.9748,Max bond order of a H atom
0.9566,Avg bond order of a H atom
327.9704,Min e-e repulsion for a F atom
327.9704,Max e-e repulsion for a F atom
803.5779,Min e-n attraction for a F atom
803.5779,Max e-n attraction for a F atom
475.6075,Min atomic state energy for a F atom
475.6075,Max atomic state energy for a F atom
66.3521,Min e-e repulsion for a C atom
78.5682,Max e-e repulsion for a C atom
167.9418,Min e-n attraction for a C atom
181.9716,Max e-n attraction for a C atom
101.5897,Min atomic state energy for a C atom
103.4033,Max atomic state energy for a C atom
125.6125,Min e-e repulsion for a N atom
142.2813,Max e-e repulsion for a N atom
314.4287,Min e-n attraction for a N atom
329.0436,Max e-n attraction for a N atom
183.2024,Min atomic state energy for a N atom
188.8162,Max atomic state energy for a N atom
2.2305,Min e-e repulsion for a H atom
2.8442,Max e-e repulsion for a H atom
9.4968,Min e-n attraction for a H atom
10.7241,Max e-n attraction for a H atom
7.2663,Min atomic state energy for a H atom
7.8799,Max atomic state energy for a H atom
12.275,Min resonance energy for a C-C bond
18.3784,Max resonance energy for a C-C bond
5.2338,Min exchange energy for a C-C bond
8.4369,Max exchange energy for a C-C bond
119.494,Min e-e repulsion for a C-C bond
129.0142,Max e-e repulsion for a C-C bond
237.7006,Min e-n attraction for a C-C bond
256.0476,Max e-n attraction for a C-C bond
122.3125,Min n-n repulsion for a C-C bond
133.436,Max n-n repulsion for a C-C bond
4.1058,Min coulombic interaction for a C-C bond
6.4026,Max coulombic interaction for a C-C bond
13.4031,Min total interaction for a C-C bond
20.6322,Max total interaction for a C-C bond
14.6496,Min resonance energy for a C-N bond
33.2582,Max resonance energy for a C-N bond
5.4278,Min exchange energy for a C-N bond
15.3123,Max exchange energy for a C-N bond
159.709,Min e-e repulsion for a C-N bond
172.6894,Max e-e repulsion for a C-N bond
317.6495,Min e-n attraction for a C-N bond
351.365,Max e-n attraction for a C-N bond
162.1415,Min n-n repulsion for a C-N bond
192.8139,Max n-n repulsion for a C-N bond
5.7836,Min coulombic interaction for a C-N bond
14.1383,Max coulombic interaction for a C-N bond
14.2938,Min total interaction for a C-N bond
34.4322,Max total interaction for a C-N bond
21.0216,Min resonance energy for a C-F bond
21.0216,Max resonance energy for a C-F bond
6.129,Min exchange energy for a C-F bond
6.129,Max exchange energy for a C-F bond
224.4263,Min e-e repulsion for a C-F bond
224.4263,Max e-e repulsion for a C-F bond
463.1845,Min e-n attraction for a C-F bond
463.1845,Max e-n attraction for a C-F bond
247.8778,Min n-n repulsion for a C-F bond
247.8778,Max n-n repulsion for a C-F bond
9.1196,Min coulombic interaction for a C-F bond
9.1196,Max coulombic interaction for a C-F bond
18.031,Min total interaction for a C-F bond
18.031,Max total interaction for a C-F bond
10.4208,Min resonance energy for a C-H bond
11.3835,Max resonance energy for a C-H bond
5.1956,Min exchange energy for a C-H bond
5.3621,Max exchange energy for a C-H bond
30.4313,Min e-e repulsion for a C-H bond
33.9114,Max e-e repulsion for a C-H bond
66.5946,Min e-n attraction for a C-H bond
69.9145,Max e-n attraction for a C-H bond
39.3119,Min n-n repulsion for a C-H bond
40.5077,Max n-n repulsion for a C-H bond
3.5993,Min coulombic interaction for a C-H bond
3.8722,Max coulombic interaction for a C-H bond
11.9976,Min total interaction for a C-H bond
12.858,Max total interaction for a C-H bond
13.4026,Min resonance energy for a H-N bond
13.4047,Max resonance energy for a H-N bond
5.4831,Min exchange energy for a H-N bond
5.486,Max exchange energy for a H-N bond
43.1605,Min e-e repulsion for a H-N bond
43.1635,Max e-e repulsion for a H-N bond
92.1257,Min e-n attraction for a H-N bond
92.1285,Max e-n attraction for a H-N bond
54.4711,Min n-n repulsion for a H-N bond
54.4711,Max n-n repulsion for a H-N bond
5.5059,Min coulombic interaction for a H-N bond
5.5061,Max coulombic interaction for a H-N bond
13.3798,Min total interaction for a H-N bond
13.3846,Max total interaction for a H-N bond
 -7.8289e+03 ,Tot molecular 1-center E-N attraction
-120.444,Tot molecular 1-center E-N attraction / # of atoms
  3.2103e+03 ,Tot molecular 1-center E-E repulsion
49.3886,Tot molecular 1-center E-E repulsion / # of atoms
-966.2505,Tot molecular 2-center resonance energy
-14.8654,Tot molecular 2-center resonance energy / # of atoms
-436.7668,Tot molecular 2-center exchange energy
-6.7195,Tot molecular 2-center exchange energy / # of atoms
378.0437,Tot molecular electrostatic interaction
5.8161,Tot molecular electrostatic interaction / # of atoms
  5.8910e-03 ,Principal moment of inertia A
  9.0631e-05 ,Principal moment of inertia A / # of atoms
  1.9830e-03 ,Principal moment of inertia B
  3.0508e-05 ,Principal moment of inertia B / # of atoms
  1.6460e-03 ,Principal moment of inertia C
  2.5323e-05 ,Principal moment of inertia C / # of atoms
308.8794,ALFA polarizability (DIP)
64.832,1X BETA polarizability (DIP)
32.416,(1/2)X BETA polarizability (DIP)
  1.2832e+05 ,1X GAMMA polarizability (DIP)
  2.1386e+04 ,(1/6)X GAMMA polarizability (DIP)
34 420,
60,Number of atoms
28,Number of C  atoms
0.4667,Relative number of C  atoms
26,Number of H  atoms
0.4333,Relative number of H  atoms
  0.0000e+00 ,Number of O  atoms
  0.0000e+00 ,Relative number of O  atoms
5,Number of N  atoms
0.0833,Relative number of N  atoms
  0.0000e+00 ,Number of S  atoms
  0.0000e+00 ,Relative number of S  atoms
1,Number of F  atoms
0.0167,Relative number of F  atoms
  0.0000e+00 ,Number of Cl atoms
  0.0000e+00 ,Relative number of Cl atoms
  0.0000e+00 ,Number of Br atoms
  0.0000e+00 ,Relative number of Br atoms
  0.0000e+00 ,Number of I  atoms
  0.0000e+00 ,Relative number of I  atoms
  0.0000e+00 ,Number of P  atoms
  0.0000e+00 ,Relative number of P  atoms
65,Number of bonds
48,Number of single bonds
0.7385,Relative number of single bonds
4,Number of double bonds
0.0615,Relative number of double bonds
1,Number of triple bonds
0.0154,Relative number of triple bonds
12,Number of aromatic bonds
0.1846,Relative number of aromatic bonds
6,Number of rings
0.1,Relative number of rings
2,Number of benzene rings
0.0333,Relative number of benzene rings
451.5464,Molecular weight
7.5258,Relative molecular weight
  3.2141e+03 ,Gravitation index (all bonds)
  7.5898e+03 ,Gravitation index (all pairs)
  3.2870e+03 ,Wiener index
23.3966,Randic index (order 0)
16.5124,Randic index (order 1)
15.4105,Randic index (order 2)
13.7891,Randic index (order 3)
19.183,Kier&Hall index (order 0)
11.7901,Kier&Hall index (order 1)
9.5492,Kier&Hall index (order 2)
7.2922,Kier&Hall index (order 3)
21.1826,Kier shape index (order 1)
8.1379,Kier shape index (order 2)
3.6631,Kier shape index (order 3)
5.07,Kier flexibility index
2.0456,Average Information content (order 0)
122.7365,Information content (order 0)
0.3463,Average Structural Information content (order 0)
20.7785,Structural Information content (order 0)
3.8613,Average Complementary Information content (order 0)
231.6769,Complementary Information content (order 0)
0.3397,Average Bonding Information content (order 0)
20.3801,Bonding Information content (order 0)
3.9817,Average Information content (order 1)
238.9037,Information content (order 1)
0.6741,Average Structural Information content (order 1)
40.4449,Structural Information content (order 1)
1.9252,Average Complementary Information content (order 1)
115.5098,Complementary Information content (order 1)
0.6612,Average Bonding Information content (order 1)
39.6694,Bonding Information content (order 1)
5.1025,Average Information content (order 2)
306.1488,Information content (order 2)
0.8638,Average Structural Information content (order 2)
51.8291,Structural Information content (order 2)
0.8044,Average Complementary Information content (order 2)
48.2647,Complementary Information content (order 2)
0.8473,Average Bonding Information content (order 2)
50.8353,Bonding Information content (order 2)
1.4731,Balaban index
  5.9495e-03 ,Moment of inertia A
  2.1749e-03 ,Moment of inertia B
  1.7579e-03 ,Moment of inertia C
123.4024,XY Shadow
0.5295,XY Shadow / XY Rectangle
70.1612,YZ Shadow
0.6848,YZ Shadow / YZ Rectangle
94.2218,ZX Shadow
0.6451,ZX Shadow / ZX Rectangle
423.5762,Molecular volume
0.2268,Molecular volume / XYZ Box
442.7809,Molecular surface area
0.0639,Max partial charge for a C  atom [Zefirov's PC]
-0.0235,Min partial charge for a C  atom [Zefirov's PC]
-0.0554,Max partial charge for a N  atom [Zefirov's PC]
-0.1219,Min partial charge for a N  atom [Zefirov's PC]
-0.1561,Max partial charge for a F  atom [Zefirov's PC]
-0.1561,Min partial charge for a F  atom [Zefirov's PC]
0.0435,Max partial charge for a H  atom [Zefirov's PC]
0.0171,Min partial charge for a H  atom [Zefirov's PC]
0.0639,Max partial charge (Qmax)
-0.1561,Min partial charge (Qmin)
0.22,Polarity parameter (Qmax-Qmin)
0.1203,Polarity parameter / square distance
4.8727,Topographic electronic index (all pairs) [Zefirov's PC]
1.8367,Topographic electronic index (all bonds) [Zefirov's PC]
790.494,TMSA Total molecular surface area [Zefirov's PC]
575.5248,PPSA-1 Partial positive surface area [Zefirov's PC]
214.9693,PNSA-1 Partial negative surface area [Zefirov's PC]
360.5556,DPSA-1 Difference in CPSAs (PPSA1-PNSA1) [Zefirov's PC]
0.7281,FPSA-1 Fractional PPSA (PPSA-1/TMSA) [Zefirov's PC]
0.2719,FNSA-1 Fractional PNSA (PNSA-1/TMSA) [Zefirov's PC]
454.9489,WPSA-1 Weighted PPSA (PPSA1*TMSA/1000) [Zefirov's PC]
169.9319,WNSA-1 Weighted PNSA (PNSA1*TMSA/1000) [Zefirov's PC]
489.3181,PPSA-2 Total charge weighted PPSA [Zefirov's PC]
-182.7694,PNSA-2 Total charge weighted PNSA [Zefirov's PC]
672.0875,DPSA-2 Difference in CPSAs (PPSA2-PNSA2) [Zefirov's PC]
0.619,FPSA-2 Fractional PPSA (PPSA-2/TMSA) [Zefirov's PC]
-0.2312,FNSA-2 Fractional PNSA (PNSA-2/TMSA) [Zefirov's PC]
386.803,WPSA-2 Weighted PPSA (PPSA2*TMSA/1000) [Zefirov's PC]
-144.4781,WNSA-2 Weighted PNSA (PNSA2*TMSA/1000) [Zefirov's PC]
14.285,PPSA-3 Atomic charge weighted PPSA [Zefirov's PC]
-13.8216,PNSA-3 Atomic charge weighted PNSA [Zefirov's PC]
28.1067,DPSA-3 Difference in CPSAs (PPSA3-PNSA3) [Zefirov's PC]
0.0181,FPSA-3 Fractional PPSA (PPSA-3/TMSA) [Zefirov's PC]
-0.0175,FNSA-3 Fractional PNSA (PNSA-3/TMSA) [Zefirov's PC]
11.2922,WPSA-3 Weighted PPSA (PPSA3*TMSA/1000) [Zefirov's PC]
-10.9259,WNSA-3 Weighted PNSA (PNSA3*TMSA/1000) [Zefirov's PC]
0.0752,RPCG Relative positive charge (QMPOS/QTPLUS) [Zefirov's PC]
0.3684,RPCS Relative positive charged SA (SAMPOS*RPCG) [Zefirov's PC]
0.1836,RNCG Relative negative charge (QMNEG/QTMINUS) [Zefirov's PC]
7.7872,RNCS Relative negative charged SA (SAMNEG*RNCG) [Zefirov's PC]
  0.0000e+00 ,HDSA H-donors surface area [Zefirov's PC]
  0.0000e+00 ,FHDSA Fractional HDSA (HDSA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HASA H-acceptors surface area [Zefirov's PC]
  0.0000e+00 ,FHASA Fractional HASA (HASA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HBSA H-bonding surface area [Zefirov's PC]
  0.0000e+00 ,FHBSA Fractional HBSA (HBSA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HDCA H-donors charged surface area [Zefirov's PC]
  0.0000e+00 ,FHDCA Fractional HDCA (HDCA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HACA H-acceptors charged surface area [Zefirov's PC]
  0.0000e+00 ,FHACA Fractional HACA (HACA/TMSA) [Zefirov's PC]
  0.0000e+00 ,HBCA H-bonding charged surface area [Zefirov's PC]
  0.0000e+00 ,FHBCA Fractional HBSA (HBSA/TMSA) [Zefirov's PC]
5,"min(#HA, #HD) [Zefirov's PC]"
5,count of H-acceptor sites [Zefirov's PC]
20,count of H-donors sites [Zefirov's PC]
100.1972,HA dependent HDSA-1 [Zefirov's PC]
0.1268,HA dependent HDSA-1/TMSA [Zefirov's PC]
22.1626,HA dependent HDSA-2 [Zefirov's PC]
0.028,HA dependent HDSA-2/TMSA [Zefirov's PC]
0.7883,HA dependent HDSA-2/SQRT(TMSA) [Zefirov's PC]
3.7076,HA dependent HDCA-1 [Zefirov's PC]
  4.6902e-03 ,HA dependent HDCA-1/TMSA [Zefirov's PC]
0.7994,HA dependent HDCA-2 [Zefirov's PC]
  1.0113e-03 ,HA dependent HDCA-2/TMSA [Zefirov's PC]
0.0284,HA dependent HDCA-2/SQRT(TMSA) [Zefirov's PC]
87.8399,HASA-1 [Zefirov's PC]
0.1111,HASA-1/TMSA [Zefirov's PC]
16.1058,HASA-2 [Zefirov's PC]
0.0204,HASA-2/TMSA [Zefirov's PC]
0.5728,HASA-2/SQRT(TMSA) [Zefirov's PC]
6.1196,HACA-1 [Zefirov's PC]
  7.7415e-03 ,HACA-1/TMSA [Zefirov's PC]
1.3097,HACA-2 [Zefirov's PC]
  1.6568e-03 ,HACA-2/TMSA [Zefirov's PC]
0.0466,HACA-2/SQRT(TMSA) [Zefirov's PC]
153.9535,Final heat of formation
2.5659,Final heat of formation / # of atoms
85,No. of occupied electronic levels
1.4167,No. of occupied electronic levels / # of atoms
-9.0198,HOMO-1 energy
-8.5401,HOMO energy
-0.6099,LUMO energy
-0.2384,LUMO+1 energy
7.9302,HOMO - LUMO energy gap
  3.4234e-05 ,Min nucleoph. react. index for a F atom
  3.4234e-05 ,Max nucleoph. react. index for a F atom
  3.4234e-05 ,Avg nucleoph. react. index for a F atom
  1.1338e-06 ,Min nucleoph. react. index for a C atom
0.0157,Max nucleoph. react. index for a C atom
  3.0284e-03 ,Avg nucleoph. react. index for a C atom
  4.1645e-08 ,Min nucleoph. react. index for a N atom
0.0166,Max nucleoph. react. index for a N atom
  3.3987e-03 ,Avg nucleoph. react. index for a N atom
  9.6220e-04 ,Min electroph. react. index for a F atom
  9.6220e-04 ,Max electroph. react. index for a F atom
  9.6220e-04 ,Avg electroph. react. index for a F atom
  2.9645e-07 ,Min electroph. react. index for a C atom
0.0233,Max electroph. react. index for a C atom
  3.4957e-03 ,Avg electroph. react. index for a C atom
  7.7795e-08 ,Min electroph. react. index for a N atom
  6.4449e-03 ,Max electroph. react. index for a N atom
  1.5034e-03 ,Avg electroph. react. index for a N atom
 -1.1219e-04 ,Min 1-electron react. index for a F atom
 -1.1219e-04 ,Max 1-electron react. index for a F atom
 -1.1219e-04 ,Avg 1-electron react. index for a F atom
 -8.7780e-03 ,Min 1-electron react. index for a C atom
0.0112,Max 1-electron react. index for a C atom
  3.9395e-05 ,Avg 1-electron react. index for a C atom
 -2.0575e-03 ,Min 1-electron react. index for a N atom
  9.9956e-04 ,Max 1-electron react. index for a N atom
 -1.0929e-04 ,Avg 1-electron react. index for a N atom
-0.0913,Max net atomic charge for a F atom
-0.0913,Min net atomic charge for a F atom
0.131,Max net atomic charge for a C atom
-0.2076,Min net atomic charge for a C atom
-0.0294,Max net atomic charge for a N atom
-0.3491,Min net atomic charge for a N atom
0.1651,Max net atomic charge for a H atom
0.0592,Min net atomic charge for a H atom
0.1651,Max net atomic charge
-0.3491,Min net atomic charge
